timestamp,bulk_consumption,1_building,2_building,3_building,4_building,5_building,6_building,7_building,leakage
01-01-2020 00:00,70.208,5.84375,6.87,0.853,12.081,2.456,4.66926,60.25,0
01-01-2020 01:00,97.712,7.53125,9.625,0.841,15.298,3.453,5.78163,80.25,0
01-01-2020 02:00,92.368,7.53125,9.179,0.873,16.369,3.138,5.85975,80.3125,0
01-01-2020 03:00,110.272,8.0625,9.133,1.13,14.006,2.753,5.46913,80.3125,0
01-01-2020 04:00,108.16,7.625,9.086,1.289,17.392,2.762,5.60976,80.3125,0
01-01-2020 05:00,127.776,7.6875,9.41,1.358,14.034,2.79,5.76601,80.3125,1
01-01-2020 06:00,83.84,6.74675,9.473,0.854,30.398,2.733,16.02537,80.3125,0
01-01-2020 07:00,29.248,7.70275,6.791,0.851,31.209,2.727,17.84337,80.3125,0
01-01-2020 08:00,0.464,17.944,6.417,0.847,35.37,3.103,33.357,80.3125,0
01-01-2020 09:00,0,30.767,8.17,1.332,51.589,3.918,57.95,80.25,0
01-01-2020 10:00,0,41.522,18.066,2.363,68.433,4.493,79.828,80.3125,0
01-01-2020 11:00,0,48.311,18.937,1.752,79.537,5.588,94.073,80.3125,0
01-01-2020 12:00,0,51.486,19.462,1.943,84.813,5.274,101.928,80.3125,0
01-01-2020 13:00,0,51.577,19.886,2.163,63.506,6.156,103.487,80.3125,0
01-01-2020 14:00,15.968,52.196,19.776,2.514,21.395,6.679,104.694,80.25,0
01-01-2020 15:00,3.552,46.08425,19.878,2.605,71.125,6.839,91.14075,80.3125,0
01-01-2020 16:00,42.016,43.193,20.022,2.533,57.426,6.607,84.888,80.3125,0
01-01-2020 17:00,56.032,33.107,19.993,1.471,54.325,6.295,62.542,80.25,0
01-01-2020 18:00,106.112,20.086,19.655,1.399,33.12,6.149,35.559,80.25,0
01-01-2020 19:00,102.448,8.5995,20.109,1.375,14.589,5.605,18.97475,80.3125,0
01-01-2020 20:00,103.296,6.384,12.856,1.25,16.561,5.278,7.50401,80.25,0
01-01-2020 21:00,103.456,7.6875,9.936,1.126,14.702,4.875,5.68487,80.3125,0
01-01-2020 22:00,99.728,7.875,9.852,1.124,18.051,4.401,6.02963,80.25,0
01-01-2020 23:00,94.896,7.71875,9.595,1.129,14.232,4.027,6.10776,80.3125,0
02-01-2020 00:00,97.136,7.53125,9.678,1.124,15.999,3.6,5.54726,80.25,0
02-01-2020 01:00,94.384,8.375,9.174,1.12,16.276,3.479,5.53164,80.3125,0
02-01-2020 02:00,95.424,7.65625,9.697,1.339,13.848,3.117,5.78263,80.3125,0
02-01-2020 03:00,116.496,7.46875,9.208,1.13,17.218,2.79,5.81388,80.3125,0
02-01-2020 04:00,139.168,7.96875,9.534,1.275,14.623,2.815,5.61075,80.25,1
02-01-2020 05:00,133.504,10.03125,9.073,1.375,35.18,2.749,6.68889,80.3125,0
02-01-2020 06:00,97.984,7.2485,9.161,0.847,35.987,2.7,15.63937,80.3125,0
02-01-2020 07:00,92.624,7.524,9.974,1.132,37.228,2.837,17.905,80.375,0
02-01-2020 08:00,77.328,14.404,12.659,1.126,33.983,3.274,27.378,80.25,0
02-01-2020 09:00,167.584,23.583,18.07,1.183,40.735,3.665,45.029,80.3125,0
02-01-2020 10:00,166.192,30.796,18.863,1.378,48.103,4.458,67.5965,80.3125,0
02-01-2020 11:00,144.336,37.8575,18.904,1.677,58.825,4.675,67.95687,80.25,0
02-01-2020 12:00,138.352,42.55625,18.824,1.815,71.227,5.268,83.112,80.3125,0
02-01-2020 13:00,148.432,48.02425,18.552,2.257,81.193,6.28,95.665,80.3125,0
02-01-2020 14:00,190.8,51.186,18.684,2.531,84.362,7.045,101.749,80.3125,0
02-01-2020 15:00,238.928,48.669,18.983,2.733,78.368,7.314,96.719,80.25,0
02-01-2020 16:00,263.232,41.0125,18.781,2.687,65.538,7.241,81.83713,80.3125,0
02-01-2020 17:00,219.04,32.1915,19.066,1.666,52.764,7.493,74.23812,80.25,0
02-01-2020 18:00,211.152,33.0205,19.005,1.583,32.925,7.148,74.82387,80.25,0
02-01-2020 19:00,149.04,40.06425,18.963,1.936,21.796,7.525,68.42563,80.3125,0
02-01-2020 20:00,106.848,30.17925,21.734,1.846,19.941,5.879,25.06387,80.25,0
02-01-2020 21:00,101.808,11.59375,13.1,1.397,17.511,4.489,7.04425,80.3125,0
02-01-2020 22:00,97.312,8.03125,9.278,0.853,17.268,4.438,6.06088,80.3125,0
02-01-2020 23:00,93.488,8.09375,9.036,1.13,12.894,3.775,6.15663,80.25,0
03-01-2020 00:00,96.304,8.09375,9.219,1.127,16.689,3.546,5.54725,80.3125,0
03-01-2020 01:00,98.416,8.09375,9.567,0.846,14.894,3.462,5.8285,80.3125,0
03-01-2020 02:00,95.28,8.15625,9.223,1.339,15.691,3.505,5.90663,80.25,0
03-01-2020 03:00,112.272,8.5,9.604,0.846,14.407,3.347,5.40764,80.3125,0
03-01-2020 04:00,109.648,8.3125,9.149,1.272,16.808,3.052,5.42226,80.3125,0
03-01-2020 05:00,204.736,8.125,9.415,1.373,14.038,3.14,6.42325,80.125,1
03-01-2020 06:00,243.872,23.50675,9.038,0.845,36.73,2.601,48.60862,80.3125,1
03-01-2020 07:00,190.96,83.061,9.271,0.561,37.679,2.9,57.022,80.3125,0
03-01-2020 08:00,157.808,56.23175,8.114,1.261,39.03,3.004,65.27887,80.3125,0
03-01-2020 09:00,156.064,55.725,20.922,1.295,39.359,4.516,53.05462,80.25,0
03-01-2020 10:00,132.576,88.98475,18.299,1.44,44.096,4.411,44.78688,80.3125,0
03-01-2020 11:00,145.152,82.02075,18.722,1.627,48.707,3.8,56.287,80.3125,0
03-01-2020 12:00,146.016,120.49825,18.529,1.93,64.492,7.077,75.8975,80.3125,0
03-01-2020 13:00,211.536,127.57175,20.046,2.21,75.618,6.447,91.39124,80.25,0
03-01-2020 14:00,235.168,137.6765,19.582,2.638,67.227,6.999,85.53614,80.3125,0
03-01-2020 15:00,266.704,135.99775,19.29,2.928,53.256,7.074,82.58887,80.3125,0
03-01-2020 16:00,308.256,134.73125,18.915,3.172,46.302,7.259,84.20763,80.25,0
03-01-2020 17:00,234.544,133.45425,18.401,1.688,41.708,6.917,88.10424,80.3125,0
03-01-2020 18:00,196.368,102.99025,20.5,1.394,27.141,7.09,78.78413,80.25,0
03-01-2020 19:00,120.4,44.116,18.924,1.39,23.542,5.829,74.30175,80.3125,0
03-01-2020 20:00,105.072,18.29175,12.42,1.344,22.162,4.574,22.8425,80.3125,0
03-01-2020 21:00,94.24,7.71875,9.657,1.128,18.011,4.513,6.71712,80.25,0
03-01-2020 22:00,96.56,7.90625,9.674,0.562,14.489,3.765,5.85875,80.3125,0
03-01-2020 23:00,93.216,7.96875,9.099,0.851,17.391,3.878,5.76701,80.25,0
04-01-2020 00:00,95.488,7.96875,9.214,1.127,12.89,3.225,5.51601,80.3125,0
04-01-2020 01:00,95.52,7.9375,9.248,0.849,17.223,3.362,5.893,80.3125,0
04-01-2020 02:00,93.328,7.9375,9.444,1.318,14.84,3.056,5.61075,80.3125,0
04-01-2020 03:00,95.2,8.40625,9.174,1.131,15.817,2.873,5.86176,80.25,0
04-01-2020 04:00,95.584,8.15625,9.153,1.251,14.441,2.922,6.31488,80.3125,0
04-01-2020 05:00,78.016,8.0625,9.641,1.391,16.322,2.607,7.393,80.3125,0
04-01-2020 06:00,99.392,5.71275,9.304,1.14,13.752,2.56,7.866,80.3125,0
04-01-2020 07:00,25.392,54.04725,6.647,1.13,14.335,3.081,10.93413,80.3125,0
04-01-2020 08:00,3.568,38.4765,6.162,1.259,25.227,3.934,27.455,80.3125,0
04-01-2020 09:00,0,43.1875,6.335,1.539,43.835,4.292,49.476,80.25,0
04-01-2020 10:00,0,51.4875,7.051,1.845,59.723,5.86,69.608,80.3125,0
04-01-2020 11:00,1.664,56.86975,7.517,2.217,69.783,6.662,83.806,80.3125,0
04-01-2020 12:00,27.168,66.37275,8.2,3.478,71.548,7.538,90.473,80.3125,0
04-01-2020 13:00,32.384,66.16825,8.6,4.864,47.279,7.949,78.29987,80.3125,0
04-01-2020 14:00,116.512,72.178,8.654,6.072,67.784,8.311,85.7295,80.25,0
04-01-2020 15:00,40.88,49.40925,8.591,5.674,34.894,8.465,35.142,80.3125,0
04-01-2020 16:00,26.512,40.05825,8.714,5.345,29.154,8.316,34.56025,80.25,0
04-01-2020 17:00,82.016,33.588,8.59,3.407,44.466,8.11,53.012,80.25,0
04-01-2020 18:00,86.352,35.199,8.389,3.222,27.318,8.046,29.849,80.3125,0
04-01-2020 19:00,109.584,13.7195,9.216,2.857,14.687,9.051,10.7605,80.25,0
04-01-2020 20:00,115.232,5.81775,9.682,1.929,14.236,8.513,5.0095,80.25,0
04-01-2020 21:00,113.728,7.78125,10.558,1.699,14.782,8.178,5.73075,80.3125,0
04-01-2020 22:00,105.232,9.09375,10.407,1.485,15.499,7.165,5.87338,80.25,0
04-01-2020 23:00,102.208,8.251,9.976,1.334,14.883,5.775,6.00438,80.3125,0
05-01-2020 00:00,102.048,8.72075,9.958,0.848,15.753,5.158,5.84213,80.25,0
05-01-2020 01:00,100.208,8.03325,10.195,1.12,16.184,3.643,6.17125,80.3125,0
05-01-2020 02:00,102.304,8.127,9.974,1.336,12.615,0.743,6.20351,80.3125,0
05-01-2020 03:00,96.128,8.002,9.675,1.124,17.769,0,5.95351,80.25,0
05-01-2020 04:00,109.984,8.15825,9.714,1.242,14.17,0,5.82851,80.3125,0
05-01-2020 05:00,107.632,15.34575,10.022,1.395,16.811,0,5.73476,80.3125,0
05-01-2020 06:00,110.016,24.4485,9.15,0.848,15.128,0,5.34463,80.25,0
05-01-2020 07:00,92.96,32.5715,9.236,1.133,8.046,3.287,2.4815,80.3125,0
05-01-2020 08:00,93.664,36.261,8.648,1.839,13.537,4.437,3.198,80.3125,0
05-01-2020 09:00,93.856,35.5965,7.476,1.618,8.371,5.591,6.56188,80.3125,0
05-01-2020 10:00,93.232,35.6445,7.782,1.541,13.639,6.399,7.99738,80.3125,0
05-01-2020 11:00,94.72,35.739,7.954,1.415,9.275,5.82,6.26476,80.25,0
05-01-2020 12:00,90.992,35.578,8.015,1.384,12.854,6.044,6.45013,80.3125,0
05-01-2020 13:00,102.08,35.57475,7.87,1.352,10.602,5.182,7.36,80.25,0
05-01-2020 14:00,89.904,35.5,9.484,1.272,9.726,5.291,3.63575,80.3125,0
05-01-2020 15:00,91.168,35.502,9.053,1.215,9.19,5.21,4.28,80.3125,0
05-01-2020 16:00,78.56,36.13075,7.302,0.846,12.855,5.057,6.84725,80.3125,0
05-01-2020 17:00,94.48,34.662,6.304,0.854,13.642,7.026,9.64862,80.3125,0
05-01-2020 18:00,81.616,35.68375,6.608,1.154,14.407,6.65,10.17576,80.25,0
05-01-2020 19:00,94.544,13.42575,9.195,0.846,13.657,7.088,0,80.3125,0
05-01-2020 20:00,94.72,5.86875,9.044,1.138,14.949,8.318,3.132,80.3125,0
05-01-2020 21:00,94.288,7.875,9.658,0.847,13.564,5.09,5.37237,80.3125,0
05-01-2020 22:00,98.704,7.875,9.452,1.125,16.988,4.718,5.85775,80.3125,0
05-01-2020 23:00,99.12,8.34375,9.118,1.13,14.26,4.41,7.72812,80.3125,0
06-01-2020 00:00,101.424,7.875,9.135,1.131,17.056,4.263,9.47513,80.3125,0
06-01-2020 01:00,97.264,8.751,9.525,0.847,15.788,4.495,8.88901,80.25,0
06-01-2020 02:00,100.048,8.125,9.199,1.333,15.186,4.093,8.77962,80.3125,0
06-01-2020 03:00,114.224,7.90725,9.157,0.853,16.239,4.24,9.24837,80.3125,0
06-01-2020 04:00,126,8.126,9.173,1.291,16.032,4.089,8.99838,80.3125,0
06-01-2020 05:00,191.76,8.03125,9.915,1.371,19.152,5.491,10.54525,80.3125,1
06-01-2020 06:00,196.304,7.03825,9.076,0.833,35.81,8.51,55.31825,80.375,0
06-01-2020 07:00,196.16,26.632,9.405,0.557,37.763,7.852,50.25537,80.3125,0
06-01-2020 08:00,217.696,40.412,10.087,2.018,36.273,9.392,47.28588,80.3125,0
06-01-2020 09:00,209.136,48.0075,23.439,2.652,46.781,10.2,48.39313,80.25,0
06-01-2020 10:00,189.28,46.25525,21.854,2.218,41.566,10.319,49.77426,80.3125,0
06-01-2020 11:00,205.04,46.1295,22.152,1.643,35.822,13.039,37.72888,80.3125,0
06-01-2020 12:00,190.608,46.3925,14.808,2.389,42.252,11.062,49.13662,80.3125,0
06-01-2020 13:00,167.664,45.56625,17.834,1.906,41.216,11.28,44.24637,80.3125,0
06-01-2020 14:00,168.528,45.49775,20.542,2.134,41.045,10.062,43.64188,80.3125,0
06-01-2020 15:00,190.144,45.90025,19.457,2.117,42.417,7.199,46.45625,80.3125,0
06-01-2020 16:00,183.248,46.18575,19.728,2.083,40.474,6.601,45.38925,80.3125,0
06-01-2020 17:00,149.152,45.18825,14.522,1.389,41.955,5.719,47.08251,80.3125,0
06-01-2020 18:00,150.544,47.928,21.773,0.875,21.727,5.272,52.70062,80.25,0
06-01-2020 19:00,117.728,29.89425,11.918,1.146,19.142,5.837,31.85912,80.3125,0
06-01-2020 20:00,108.672,19.7465,14.671,1.154,18.951,5.033,15.25949,80.3125,0
06-01-2020 21:00,105.344,9.25,10.032,1.123,19.715,4.775,7.30788,80.3125,0
06-01-2020 22:00,106.192,8.34375,9.281,1.12,18.692,4.362,7.87037,80.3125,0
06-01-2020 23:00,106.624,8.21875,9.199,1.132,15.102,3.92,10.8235,80.3125,0
07-01-2020 00:00,108.128,8.28125,9.102,0.847,18.21,3.985,10.66724,80.3125,0
07-01-2020 01:00,105.872,8.34375,9.583,1.127,17.085,3.736,11.32349,80.25,0
07-01-2020 02:00,108.224,8.375,9.179,1.337,15.928,3.92,10.9505,80.3125,0
07-01-2020 03:00,121.52,8.78225,9.196,0.854,17.366,4.247,11.26037,80.3125,0
07-01-2020 04:00,126.768,8.5,9.195,1.319,16.335,3.875,10.67024,80.3125,0
07-01-2020 05:00,154.96,8.46975,9.909,1.349,18.627,4.287,11.55687,80.3125,1
07-01-2020 06:00,155.536,8.8355,9.358,0.852,31.159,4.937,22.92875,80.3125,0
07-01-2020 07:00,126.688,29.49925,8.021,1.133,36.714,7.557,26.81187,80.3125,0
07-01-2020 08:00,96.032,42.0495,6.595,1.136,34.213,10.134,26.152,80.3125,0
07-01-2020 09:00,60.672,46.7385,6.176,0.843,43.691,6.79,42.613,80.1875,0
07-01-2020 10:00,44.88,49.33975,8.834,1.394,56.272,12.024,64.91,80.3125,0
07-01-2020 11:00,41.136,50.243,20.105,1.845,69.555,13.227,81.499,80.25,0
07-01-2020 12:00,190.016,50.35075,19.946,2.153,74.378,12.985,87.732,80.3125,0
07-01-2020 13:00,223.344,17.26375,20.702,2.21,76.047,13.805,92.67913,80.3125,0
07-01-2020 14:00,247.568,0,19.21,2.606,74.842,12.517,111.47025,80.3125,0
07-01-2020 15:00,263.728,42.1195,19.926,2.703,67.84,11.865,79.3175,80.25,0
07-01-2020 16:00,295.728,42.759,18.748,3.03,57.093,9.714,69.26213,80.3125,1
07-01-2020 17:00,247.856,41.141,18.869,1.621,44.438,7.757,67.78387,80.25,0
07-01-2020 18:00,197.344,38.5965,22.678,1.527,27.69,7.641,61.17801,80.3125,0
07-01-2020 19:00,163.808,24.411,20.041,2.064,22.12,7.372,55.85288,80.25,0
07-01-2020 20:00,107.232,19.60125,21.809,1.732,14.868,6.711,21.46438,80.3125,0
07-01-2020 21:00,101.024,9.0625,12.933,1.533,16.016,5.757,6.98176,80.3125,0
07-01-2020 22:00,99.392,8.5,9.66,1.461,14.652,4.664,5.93689,80.25,0
07-01-2020 23:00,94.704,8.1875,9.221,1.661,17.904,4.608,5.46813,80.3125,0
08-01-2020 00:00,97.472,8.09375,9.398,1.462,13.078,4.445,5.59313,80.25,0
08-01-2020 01:00,97.312,8.0625,9.455,1.449,17.301,4.676,5.34313,80.3125,0
08-01-2020 02:00,95.104,8.0625,9.635,1.486,14.433,4.593,5.46914,80.3125,0
08-01-2020 03:00,119.776,8.0625,9.308,1.477,15.643,4.464,5.7035,80.375,0
08-01-2020 04:00,120.464,8.21875,9.198,1.606,15.702,4.1,6.54626,80.25,0
08-01-2020 05:00,188.496,8.125,9.134,1.655,17.933,4.402,6.23375,80.3125,1
08-01-2020 06:00,199.92,28.05125,9.445,1.462,29.111,4.076,37.45513,80.25,1
08-01-2020 07:00,151.36,77.5265,11.147,1.625,36.115,6.339,29.902,80.3125,0
08-01-2020 08:00,144.16,48.161,18.782,2.682,30.19,0,32.46649,40.1875,0
08-01-2020 09:00,128.896,89.654,9.845,2.525,50.037,10.971,50.165,40.125,0
08-01-2020 10:00,146.128,101.09575,19.803,1.839,53.746,11.999,67.25,80.3125,0
08-01-2020 11:00,143.68,85.62125,17.359,2.326,72.449,12.43,85.032,80.3125,0
08-01-2020 12:00,178.704,130.66825,19.594,2.551,78.093,11.512,94.19663,80.3125,0
08-01-2020 13:00,197.952,0,18.896,2.877,79.44,11.419,96.06663,80.25,0
08-01-2020 14:00,219.632,0,20.581,3.95,76.29,11.344,90.70163,80.3125,0
08-01-2020 15:00,279.232,69.77075,21.292,3.769,67.814,10.076,83.57876,80.3125,0
08-01-2020 16:00,298.144,0,19.533,3.667,53.086,8.818,81.15312,80.25,1
08-01-2020 17:00,244.272,0,18.572,1.959,40.176,7.494,76.21,80.3125,1
08-01-2020 18:00,203.776,81.84425,19.198,1.731,25.399,7.632,74.82188,80.25,0
08-01-2020 19:00,125.296,56.07725,19.81,1.932,18.818,6.235,66.71188,80.3125,0
08-01-2020 20:00,112.464,27.71125,12.674,1.98,16.867,5.13,22.55037,80.25,0
08-01-2020 21:00,104.4,9.21875,10.088,1.603,20.225,4.497,5.74838,80.3125,0
08-01-2020 22:00,103.28,7.9375,9.718,1.457,13.161,4.169,6.17226,80.25,0
08-01-2020 23:00,97.328,7.9375,9.617,1.447,17.469,4.204,5.73476,80.3125,0
09-01-2020 00:00,97.936,7.96875,9.161,1.44,14.153,3.832,5.87538,80.25,0
09-01-2020 01:00,97.632,7.9375,9.505,1.456,15.138,4.034,5.68788,80.3125,0
09-01-2020 02:00,95.632,8.03125,9.068,1.634,15.427,3.798,5.37538,80.3125,0
09-01-2020 03:00,120.048,8.46875,9.514,1.465,16.824,3.398,5.35876,80.3125,0
09-01-2020 04:00,117.632,8.15625,9.109,1.634,16.86,3.475,7.85876,80.25,0
09-01-2020 05:00,194.256,8.0625,9.493,1.598,18.611,3.468,8.64101,80.3125,1
09-01-2020 06:00,193.28,29.95225,9.099,1.453,30.203,3.293,44.02237,80.3125,0
09-01-2020 07:00,139.776,69.10075,14.878,1.45,32.75,3.461,34.554,80.3125,0
09-01-2020 08:00,136.176,51.44275,17.116,2.055,31.22,8.185,35.36838,80.25,0
09-01-2020 09:00,122.352,83.979,15.868,1.927,42.495,11.647,47.7845,80.3125,0
09-01-2020 10:00,114.64,107.86425,16.711,1.977,59.76,11.558,68.884,80.25,0
09-01-2020 11:00,158.736,122.84825,18.156,2.271,71.139,13.041,82.688,80.3125,0
09-01-2020 12:00,164.976,23.2195,18.977,2.525,77.538,13.771,91.05226,80.25,0
09-01-2020 13:00,187.696,69.38025,18.642,2.648,78.849,13.029,94.01462,80.3125,0
09-01-2020 14:00,218.48,68.233,19.44,4.002,75.353,14.002,89.99,80.3125,0
09-01-2020 15:00,281.392,106.42625,19.132,4.078,67.594,11.004,82.71525,80.3125,0
09-01-2020 16:00,308.016,38.45575,18.519,4.045,56.673,10.336,85.34713,80.25,1
09-01-2020 17:00,260.592,36.96875,18.439,2.192,43.105,9.638,82.66162,80.3125,0
09-01-2020 18:00,221.568,36.10925,19.352,1.928,27.241,8.852,82.78662,80.25,0
09-01-2020 19:00,162.816,42.2295,18.689,1.927,14.99,7.96,74.11563,80.3125,0
09-01-2020 20:00,113.568,41.9375,22.082,1.882,14.72,6.354,26.97987,80.25,0
09-01-2020 21:00,108.24,16.21875,12.752,1.687,15.031,5.854,6.40564,80.3125,0
09-01-2020 22:00,107.008,8.125,9.698,1.547,12.874,5.417,5.85976,80.25,0
09-01-2020 23:00,102.384,8.15625,9.812,1.493,13.318,5.346,5.70451,80.3125,0
10-01-2020 00:00,100.24,8.53125,10.066,1.465,13.499,5.31,5.68889,80.25,0
10-01-2020 01:00,98.496,8.15625,9.45,1.459,12.896,4.911,6.07951,80.3125,0
10-01-2020 02:00,95.12,8.25,9.134,1.618,12.647,4.496,6.09613,80.25,0
10-01-2020 03:00,118.88,8.125,8.983,1.471,12.893,4.461,5.768,80.3125,0
10-01-2020 04:00,117.312,8.25,9.461,1.603,12.889,4.407,5.76701,80.3125,0
10-01-2020 05:00,176.08,8.34375,9.63,1.671,15.636,4.551,7.68889,80.3125,1
10-01-2020 06:00,217.872,31.82875,9.152,1.451,29.42,4.274,22.039,80.25,1
10-01-2020 07:00,170.496,84.49375,15.208,1.452,31.099,4.076,24.891,80.3125,0
10-01-2020 08:00,151.712,94.49075,16.4,2.45,33.801,9.424,30.84513,80.3125,0
10-01-2020 09:00,198.368,87.275,15.541,2.239,45.577,12.497,49.46788,80.3125,0
10-01-2020 10:00,170.864,57.86475,16.704,2.191,63.873,11.293,88.35425,80.25,0
10-01-2020 11:00,203.776,136.27375,18.86,2.598,75.368,9.863,103.21,80.3125,0
10-01-2020 12:00,199.92,81.811,18.784,3.749,76.176,4.217,94.2625,80.3125,0
10-01-2020 13:00,294.768,47.87225,19.534,4.357,79.53,11.63,96.96463,80.25,0
10-01-2020 14:00,312.8,45.195,18.913,5.043,68.299,10.645,92.764,80.3125,0
10-01-2020 15:00,384.736,44.33075,19.883,5.06,59.704,13.63,100.5605,80.3125,1
10-01-2020 16:00,376.816,43.327,18.71,4.865,38.641,10.966,93.98862,80.25,1
10-01-2020 17:00,299.216,41.30075,18.823,2.638,36.255,8.511,95.23637,80.25,1
10-01-2020 18:00,221.888,41.6275,19.531,2.458,24.422,9.1,87.65788,80.3125,0
10-01-2020 19:00,129.552,42.2325,19.134,2.185,16.622,9.064,73.305,80.25,0
10-01-2020 20:00,108.96,26.83125,13.367,1.962,14.625,8.344,22.89275,80.3125,0
10-01-2020 21:00,106.688,10.46875,9.905,1.701,13.718,7.45,5.87237,80.25,0
10-01-2020 22:00,98.176,8.46875,9.931,1.463,12.943,7.2,6.07651,80.3125,0
10-01-2020 23:00,100.272,7.90625,9.335,1.464,12.514,7.169,5.48275,80.3125,0
11-01-2020 00:00,99.712,8,9.742,1.462,12.444,7.031,7.62338,80.25,0
11-01-2020 01:00,98.928,7.9375,9.276,1.464,13.181,6.162,9.06088,80.3125,0
11-01-2020 02:00,101.952,8.125,9.346,1.619,12.728,5.745,9.03063,80.3125,0
11-01-2020 03:00,97.872,7.9375,9.294,1.449,13.663,5.191,9.92025,80.3125,0
11-01-2020 04:00,99.472,8.21875,9.145,1.557,12.661,5.044,9.15363,80.3125,0
11-01-2020 05:00,83.088,8.40625,9.012,1.627,12.529,4.719,9.51401,80.25,0
11-01-2020 06:00,83.248,6.0375,9.487,1.46,11.969,4.974,8.73088,80.3125,0
11-01-2020 07:00,2.864,45.03275,8.235,1.472,13.238,4.646,10.3315,80.3125,0
11-01-2020 08:00,0.016,26.5025,5.982,1.466,33.788,5.735,35.025,80.3125,0
11-01-2020 09:00,0,40.8375,6.131,1.472,55.785,6.722,63.089,80.3125,0
11-01-2020 10:00,0,59.60725,6.589,1.648,73.033,7.061,85.008,80.3125,0
11-01-2020 11:00,0,59.78075,6.435,1.815,61.999,6.853,99.185,80.3125,0
11-01-2020 12:00,0,61.93225,6.699,2.164,0,6.909,105.176,80.3125,0
11-01-2020 13:00,0,63.4875,7.052,2.251,0,6.913,105.834,80.3125,0
11-01-2020 14:00,0,61.249,7.16,2.507,0,7.307,105.289,80.3125,0
11-01-2020 15:00,0,58.935,7.188,2.599,62.585,7.259,101.232,80.25,0
11-01-2020 16:00,7.328,60.715,7.645,2.624,74.655,7.315,87.975,80.3125,0
11-01-2020 17:00,61.744,60.7875,7.188,1.746,57.737,7.256,66.048,80.3125,0
11-01-2020 18:00,75.872,61.40275,7.417,1.981,35.718,6.983,38.374,80.25,0
11-01-2020 19:00,97.408,30.15475,6.998,1.222,15.007,7.083,12.97,80.3125,0
11-01-2020 20:00,94.72,17.89375,9.423,1.514,10.979,6.798,2.57412,80.3125,0
11-01-2020 21:00,92.928,8.84375,9.72,1.469,13.13,6.052,5.27762,80.25,0
11-01-2020 22:00,94.064,7.8125,9.279,1.504,12.558,5.677,5.52963,80.3125,0
11-01-2020 23:00,94.464,7.875,9.155,1.495,12.46,5.488,5.65363,80.3125,0
12-01-2020 00:00,93.6,7.84375,9.036,1.453,12.941,5.186,6.38799,80.3125,0
12-01-2020 01:00,95.392,7.90625,9.507,1.453,12.641,4.819,5.46713,80.25,0
12-01-2020 02:00,95.92,8,9.167,1.59,13.056,4.941,5.56188,80.3125,0
12-01-2020 03:00,100.48,8.4375,9.599,1.454,12.951,5.097,5.52963,80.3125,0
12-01-2020 04:00,98.464,7.96875,9.261,1.608,12.747,4.58,9.0765,80.3125,0
12-01-2020 05:00,83.28,8.125,9.519,1.651,12.808,4.662,9.514,80.3125,0
12-01-2020 06:00,86.688,6.28775,9.163,1.461,12.385,4.666,8.59425,80.3125,0
12-01-2020 07:00,34.704,36.52325,6.792,1.46,2.682,4.694,8.64337,80.3125,0
12-01-2020 08:00,1.744,23.9525,6.356,1.459,16.293,4.737,18.531,80.3125,0
12-01-2020 09:00,1.168,27.2025,6.163,1.466,36.841,5.178,42.215,80.3125,0
12-01-2020 10:00,0,43.67425,6.282,1.48,47.897,5.456,55.296,80.25,0
12-01-2020 11:00,0,56.26175,6.481,1.691,66.621,6.258,77.205,80.3125,0
12-01-2020 12:00,0,55.09175,6.387,1.906,77.529,6.803,90.219,80.3125,0
12-01-2020 13:00,0,60.67025,6.941,2.043,81.524,6.827,96.15,80.3125,0
12-01-2020 14:00,0,62.5915,6.86,2.253,79.746,7.004,95.491,80.3125,0
12-01-2020 15:00,1.92,63.20025,7.277,2.376,69.433,7.061,82.162,80.25,0
12-01-2020 16:00,29.424,60.3855,7.24,2.35,60.425,7.159,70.783,80.3125,0
12-01-2020 17:00,83.6,57.916,7.042,1.669,43.571,6.968,49.999,80.3125,0
12-01-2020 18:00,83.36,56.92625,7.085,1.485,25.277,7.139,28.073,80.25,0
12-01-2020 19:00,99.824,31.565,7.374,1.477,11.965,7.519,10.65263,80.3125,0
12-01-2020 20:00,96.288,18.73675,9.283,1.47,11.595,6.208,1.28087,80.25,0
12-01-2020 21:00,95.568,8.59375,10.089,1.453,12.242,5.871,5.51299,80.3125,0
12-01-2020 22:00,92.48,8,9.589,1.45,13.107,5.373,6.02963,80.25,0
12-01-2020 23:00,93.2,8.03125,9.635,1.456,12.372,5.197,5.74838,80.3125,0
13-01-2020 00:00,93.184,8.03125,9.366,1.453,12.387,5.205,5.9515,80.3125,0
13-01-2020 01:00,95.728,8.0625,9.335,1.461,12.434,4.883,5.73375,80.3125,0
13-01-2020 02:00,94.688,8,9.132,1.598,13.162,4.823,5.51401,80.25,0
13-01-2020 03:00,108.112,8.53125,9.862,1.461,12.709,5.06,6.15563,80.3125,0
13-01-2020 04:00,114.816,8.21875,9.455,1.589,12.258,4.549,5.515,80.3125,0
13-01-2020 05:00,194.88,8.25,9.51,1.651,14.611,5.932,8.98376,80.3125,1
13-01-2020 06:00,167.088,18.9215,9.16,1.457,30.682,5.389,54.35074,80.3125,0
13-01-2020 07:00,125.696,34.827,7.944,1.461,31.549,11.671,48.47762,80.25,0
13-01-2020 08:00,121.504,35.2045,6.179,1.459,33.101,8.161,48.80862,80.3125,0
